sample_id,gender,hair_color,hair_texture,hair_thickness,hairline_shape,asset_id,asset_name,asset_path,source_library,asset_match_type,material_id,base_color_hex,melanin,redness,density_multiplier,strand_width_multiplier,volume_multiplier,curl_multiplier,wave_multiplier,frizz_multiplier
SYNTH_000109,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000110,male,brown,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000111,female,brown,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000112,female,red,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_red,#A83A20,0.25,0.95,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000113,male,black,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000114,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000115,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000116,female,brown,straight,fine,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000117,male,brown,straight,medium,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000118,male,brown,curly,thick,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000119,male,brown,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000120,male,brown,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000121,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000122,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000123,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000124,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000125,male,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000126,female,brown,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000127,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000128,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000129,female,brown,curly,fine,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000130,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000131,female,auburn,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_auburn,#7B3F24,0.42,0.72,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000132,male,brown,straight,thick,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000133,female,brown,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000134,female,black,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000135,female,blonde,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000136,male,brown,straight,fine,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000137,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000138,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000139,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000140,male,brown,curly,fine,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000141,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000142,female,black,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000143,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000144,male,brown,straight,fine,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000145,male,blonde,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000146,male,black,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000147,male,brown,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000148,male,brown,curly,fine,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_000149,female,blonde,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000150,male,black,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000151,male,brown,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000152,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000153,male,blonde,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000154,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000155,male,brown,straight,thick,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000156,male,brown,curly,thick,straight,hair_male_curly_straight,hair male curly straight,assets/hair/hair_male_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000157,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000158,male,blonde,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000159,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000160,male,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000161,female,black,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000162,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000163,female,brown,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000164,male,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000165,male,brown,curly,thick,straight,hair_male_curly_straight,hair male curly straight,assets/hair/hair_male_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000166,male,black,curly,thick,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000167,male,brown,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000168,female,brown,wavy,thick,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000169,male,brown,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000170,male,black,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000171,female,brown,straight,thick,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000172,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000173,male,brown,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_000174,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000175,female,brown,curly,medium,straight,hair_female_curly_straight,hair female curly straight,assets/hair/hair_female_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000176,male,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000177,female,black,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000178,male,brown,straight,thick,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000179,male,brown,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000180,female,brown,straight,thick,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000181,female,blonde,curly,thick,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000182,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000183,female,brown,wavy,thick,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000184,female,brown,straight,thick,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000185,female,brown,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_000186,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000187,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000188,male,blonde,straight,thick,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000189,male,brown,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000190,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000191,female,blonde,wavy,medium,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000192,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000193,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000194,female,brown,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000195,female,blonde,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000196,male,brown,straight,fine,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_000197,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000198,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000199,male,brown,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000200,female,brown,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000201,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_000202,male,blonde,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_000203,male,black,straight,medium,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000204,female,brown,curly,medium,straight,hair_female_curly_straight,hair female curly straight,assets/hair/hair_female_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_000205,female,black,straight,medium,straight,hair_female_straight_straight,hair female straight straight,assets/hair/hair_female_straight_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_000206,male,brown,straight,thick,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_000207,male,brown,curly,thick,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
